"fecha_hora","organizacion_o_reparticion","puesto_o_area_recomendada","idioma_recomendado","correo","recomendacion","plantilla_thunderbird","estado","detalle","archivo_eml"
"2026-07-31T17:48:53-03:00","ADN Recursos Humanos — Selección IT","Desarrollo, infraestructura, Linux, redes, ciberseguridad, datos, telecomunicaciones y perfiles tecnológicos para empresas clientes","español-industrial","cv@adnrh.com.ar","Directo — Enviar CV para incorporación a la base de búsquedas IT e industriales.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174850_879341_cv@adnrh.com.ar_espanol-industrial_2901d54166c5.eml"
"2026-07-31T17:49:11-03:00","Feedback IT","Infraestructura, soporte, administración tecnológica, desarrollo a medida, cloud, seguridad y dirección de áreas IT","español-industrial","info@feedback-it.com","Derivación — Solicitar que el CV sea remitido al área de Recursos Humanos o selección tecnológica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174908_746194_info@feedback-it.com_espanol-industrial_b4a40071daa0.eml"
"2026-07-31T17:49:29-03:00","BelTech","Consultoría IT, desarrollo de software a medida, aplicaciones móviles, soporte e integración de soluciones digitales","español-industrial","administracion@beltech.com.ar","Derivación — Solicitar que el CV sea remitido al responsable de incorporaciones o al equipo técnico.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174926_747697_administracion@beltech.com.ar_espanol-industrial_f6e6426b7465.eml"
"2026-07-31T17:49:47-03:00","Stratebi","Business Intelligence, Big Data, bases de datos, desarrollo web, APIs, integración, open source, machine learning y analítica","español-industrial","rrhh@stratebi.com","Directo — Enviar CV para posiciones remotas y solicitar consideración para contratación desde Argentina o proyectos de Latinoamérica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174944_558112_rrhh@stratebi.com_espanol-industrial_27213b612684.eml"
"2026-07-31T17:50:05-03:00","Stratebi — Operaciones Latinoamérica","Datos, BI, ingeniería de datos, desarrollo, integración y soluciones open source para proyectos regionales","español-industrial","americas@stratebi.com","Derivación — Solicitar que el CV sea remitido a Recursos Humanos o al equipo responsable de proyectos latinoamericanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175002_162113_americas@stratebi.com_espanol-industrial_a35693a9c7b8.eml"
"2026-07-31T17:50:23-03:00","DQS Consulting","Desarrollo, IT Support, datos, BI, infraestructura, Microsoft, seguridad, automatización y gestión tecnológica","español-industrial","talent@dqsconsulting.com","Directo — Enviar CV al equipo de Talento y consultar expresamente por contratación internacional remota desde Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175020_318689_talent@dqsconsulting.com_espanol-industrial_3071c982557d.eml"
"2026-07-31T17:50:41-03:00","DQS Consulting — Talent Acquisition","Desarrollo, soporte IT, infraestructura, datos, consultoría tecnológica y posiciones remotas","español-industrial","i.nevot@dqsconsulting.com","Directo — Contacto oficial de Talent Acquisition; realizar un envío separado consultando por modalidad contractor o contratación internacional.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175038_321060_i.nevot@dqsconsulting.com_espanol-industrial_cb07ef63a170.eml"
"2026-07-31T17:50:59-03:00","TECNASA — Tecnologías Asociadas","Automatización, electrónica, software técnico, seguridad y defensa, sistemas embebidos, instrumentación, energía e integración tecnológica","español-industrial","rrhh@tecnasa.es","Directo — Enviar CV directamente y consultar por posiciones remotas o proyectos internacionales compatibles.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175056_259623_rrhh@tecnasa.es_espanol-industrial_a2e9c7f4c153.eml"
"2026-07-31T17:51:18-03:00","Zemsania","Desarrollo, infraestructura, datos, ciberseguridad, cloud, automatización, consultoría IT y proyectos remotos para Latinoamérica","español-industrial","info@zemsania.com","Derivación — Solicitar incorporación a la base de talento y remisión al equipo de selección para proyectos remotos en Latinoamérica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175114_052155_info@zemsania.com_espanol-industrial_3c8ac11bac28.eml"
"2026-07-31T17:51:38-03:00","OpenSistemas","Data Engineering, IA, software, infraestructura, soporte, cloud, open source y consultoría tecnológica","español-industrial","info@opensistemas.com","Derivación — Solicitar que el CV sea remitido a People/Talent y consultar por posiciones remotas disponibles desde Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175133_320988_info@opensistemas.com_espanol-industrial_ca4e003a4f8d.eml"
"2026-07-31T17:51:57-03:00","Thaloz","Desarrollo backend, Python, APIs, sistemas distribuidos, infraestructura, DevOps, datos e IA aplicada","ingles","careers@thaloz.com","Directo — Empresa uruguaya remote-first; enviar CV para posiciones actuales o futuras desde Argentina.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175153_504711_careers@thaloz.com_ingles_9e0e69f2fd35.eml"
"2026-07-31T17:52:15-03:00","Xseed Solutions","Desarrollo de software, staff augmentation, backend, infraestructura, automatización, datos y servicios tecnológicos","ingles","talent@xseed.com.uy","Directo — Enviar CV al equipo de Talent indicando residencia en Argentina y disponibilidad full remote.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175212_356457_talent@xseed.com.uy_ingles_87a64b55b5ab.eml"
"2026-07-31T17:52:33-03:00","Globe Software","Desarrollo de software, arquitectura, cloud, consultoría bancaria, IA, machine learning y staff augmentation","ingles","careers@globe-software.com","Directo — Enviar CV directamente; la empresa tiene operación en Uruguay y Argentina.","CV Submission","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175230_168595_careers@globe-software.com_ingles_cb0a158224e8.eml"
"2026-07-31T17:52:51-03:00","Leniolabs","Desarrollo backend, Python, APIs, infraestructura, datos, automatización y equipos distribuidos internacionales","ingles","jobs@leniolabs.com","Directo — Empresa 100 % remota con oportunidades para Uruguay y otros países latinoamericanos; enviar CV en inglés.","CV Submission","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175248_371900_jobs@leniolabs.com_ingles_0e88cc90134a.eml"
"2026-07-31T17:53:09-03:00","THESE — The Software Evolution","Desarrollo de software, consultoría IT, integración, infraestructura y proyectos para Uruguay, Latinoamérica y Estados Unidos","ingles","rrhh@these.com.uy","Directo — Enviar CV y consultar expresamente por contratación full remote desde Argentina.","CV Submission","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175306_068818_rrhh@these.com.uy_ingles_233901bdcdbc.eml"
"2026-07-31T17:53:26-03:00","Xionna Software","Desarrollo de software, backend, sistemas de gestión, bases de datos, integración y soporte de aplicaciones","español-industrial","cv@xionna.com.uy","Directo — Enviar CV directamente y solicitar consideración para trabajo remoto desde Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175324_241237_cv@xionna.com.uy_espanol-industrial_45b11fbbd0ad.eml"
"2026-07-31T17:53:44-03:00","Dimitris","Desarrollo a medida, Python, inteligencia artificial aplicada, automatización, cloud, DevOps y equipos dedicados","español-industrial","info@dimitris.uy","Derivación — Solicitar que el CV sea remitido al equipo responsable de incorporaciones y consultar por modalidad full remote.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175341_888647_info@dimitris.uy_espanol-industrial_8d0c56d0f4bb.eml"
"2026-07-31T17:54:02-03:00","Surlabs","Ingeniería de software, backend, arquitectura, plataformas digitales, infraestructura y evolución de productos","ingles","hello@surlabs.dev","Derivación — Empresa tecnológica con operación remota; solicitar derivación al responsable de selección.","CV Submission","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175359_437485_hello@surlabs.dev_ingles_9a5caa4ded59.eml"
"2026-07-31T17:54:20-03:00","Real Soft Solutions Uruguay","Desarrollo de software, sistemas para turismo, backend, aplicaciones web, integración e infraestructura","español-industrial","info@rss.uy","Derivación — Oficina uruguaya con operación también en Argentina; solicitar remisión del CV al equipo técnico o de selección.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175417_354174_info@rss.uy_espanol-industrial_5869fdf08452.eml"
"2026-07-31T17:54:37-03:00","softwareUruguay","Sistemas de gestión, ERP, desarrollo a medida, backend, bases de datos, integración y aplicaciones empresariales","español-industrial","contacto@softwareuruguay.com","Derivación — Solicitar consideración para proyectos remotos o remisión al responsable de incorporaciones.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175435_014051_contacto@softwareuruguay.com_espanol-industrial_644449d578a6.eml"
"2026-07-31T17:54:55-03:00","Software Factory 31","Desarrollo backend, sistemas cliente-servidor, Linux, hosting, bases de datos e implementación de soluciones públicas","español-industrial","info@softwarefactory.com.uy","Derivación — Solicitar que el CV sea remitido al equipo de desarrollo y consultar por trabajo remoto desde Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/175452_663179_info@softwarefactory.com.uy_espanol-industrial_89004d72587a.eml"
"2026-07-31T17:55:13-03:00","UY Software","ERP, core bancario, gobierno electrónico, CRM, recursos humanos, implantación e integración de sistemas","español-industrial","info@uysoftware.com","Derivación — Solicitar remisión del CV al área de Recursos Humanos o dirección técnica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175510_502759_info@uysoftware.com_espanol-industrial_6d0a0318d944.eml"
"2026-07-31T17:55:31-03:00","UY Software — Sistemas","Infraestructura, implantación, administración de sistemas, soporte, integración y software empresarial","español-industrial","sistemas@uysoftware.com","Probable — Área técnica directamente vinculada; enviar CV solicitando consideración para infraestructura o desarrollo.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175528_606678_sistemas@uysoftware.com_espanol-industrial_8bcf181a3320.eml"
"2026-07-31T17:55:49-03:00","Devions","Python, IA aplicada, modelos de lenguaje, backend, cloud, Docker, Kubernetes, automatización y analítica","ingles","contacto@devions.uy","Derivación — Solicitar remisión al equipo técnico o de selección y consultar por contratación full remote.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175546_185645_contacto@devions.uy_ingles_c57c9a7c9bad.eml"
"2026-07-31T17:56:06-03:00","Dequeue Factory","Desarrollo web y mobile, software factory, backend, integración y soluciones digitales","español-industrial","contacto@dequeuefactory.com","Derivación — Contacto oficial publicado por Uruguay XXI; solicitar consideración o remisión al responsable de incorporaciones.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/175604_450059_contacto@dequeuefactory.com_espanol-industrial_d7d22e41c0a5.eml"
"2026-07-31T19:34:07-03:00","Consultora Contraluz","Desarrollo, infraestructura, Linux, redes, ciberseguridad, soporte, bases de datos y perfiles IT","español-industrial","rrhh@consultoracontraluz.com.ar","Directo — Enviar CV y remuneración pretendida para futuras propuestas tecnológicas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193404_958965_rrhh@consultoracontraluz.com.ar_espanol-industrial_71a7d8240adf.eml"
"2026-07-31T19:34:25-03:00","Pi Data Strategy & Consulting","Ingeniería de datos, ciencia de datos, IA aplicada, desarrollo, analítica, automatización y arquitectura de soluciones","español-industrial","talent@piconsulting.com.ar","Directo — Enviar CV directamente al equipo de Talent para búsquedas nacionales y remotas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193422_877357_talent@piconsulting.com.ar_espanol-industrial_82bdeb25f51d.eml"
"2026-07-31T19:34:43-03:00","Geatech Consultora IT","Infraestructura, redes, ciberseguridad, desarrollo, soporte, automatización y soluciones tecnológicas empresariales","español-industrial","busquedalaboral@geatech.com.ar","Directo — Enviar CV directamente al canal de búsqueda laboral.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193440_731243_busquedalaboral@geatech.com.ar_espanol-industrial_84bd1562d1e1.eml"
"2026-07-31T19:35:00-03:00","ConsultoriaIT.com.ar","Desarrollo de software, arquitectura, infraestructura, seguridad, aplicaciones móviles, liderazgo técnico y transformación digital","español-industrial","info@consultoriait.com.ar","Directo — Enviar CV actualizado y remuneración pretendida para búsquedas tecnológicas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193458_378047_info@consultoriait.com.ar_espanol-industrial_d85826c3e49c.eml"
"2026-07-31T19:35:18-03:00","BH Consulting","Consultoría SAP Ariba, integración, transformación digital, gestión de datos maestros, soporte y tecnología empresarial","español-industrial","rrhh@bhconsulting.com.ar","Directo — Enviar CV directamente para incorporación al equipo de consultoría tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193515_881445_rrhh@bhconsulting.com.ar_espanol-industrial_7e4b100267f3.eml"
"2026-07-31T19:35:35-03:00","ADN Recursos Humanos — Selección IT","Desarrollo, infraestructura, Linux, redes, ciberseguridad, datos, telecomunicaciones y perfiles tecnológicos para empresas clientes","español-industrial","cv@adnrh.com.ar","Directo — Enviar CV para incorporación a la base de búsquedas IT e industriales.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193533_447286_cv@adnrh.com.ar_espanol-industrial_41652e1dee3e.eml"
"2026-07-31T19:35:53-03:00","Feedback IT","Infraestructura, soporte, administración tecnológica, desarrollo a medida, cloud, seguridad y dirección de áreas IT","español-industrial","info@feedback-it.com","Derivación — Solicitar que el CV sea remitido al área de Recursos Humanos o selección tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193550_918717_info@feedback-it.com_espanol-industrial_06140b24abc5.eml"
"2026-07-31T19:36:11-03:00","BelTech","Consultoría IT, desarrollo de software a medida, aplicaciones móviles, soporte e integración de soluciones digitales","español-industrial","administracion@beltech.com.ar","Derivación — Solicitar que el CV sea remitido al responsable de incorporaciones o al equipo técnico.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193608_539825_administracion@beltech.com.ar_espanol-industrial_3bdd8ba846b6.eml"
"2026-07-31T19:36:29-03:00","Stratebi","Business Intelligence, Big Data, bases de datos, desarrollo web, APIs, integración, open source, machine learning y analítica","español-industrial","rrhh@stratebi.com","Directo — Enviar CV para posiciones remotas y solicitar consideración para contratación desde Argentina o proyectos de Latinoamérica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193626_372196_rrhh@stratebi.com_espanol-industrial_c3ea675aab86.eml"
"2026-07-31T19:36:47-03:00","Globe Software","Desarrollo de software, arquitectura, cloud, consultoría bancaria, IA, machine learning y staff augmentation","ingles","careers@globe-software.com","Directo — Enviar CV directamente; la empresa tiene operación en Uruguay y Argentina.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193644_361385_careers@globe-software.com_ingles_1521d37b84dd.eml"
"2026-07-31T19:37:04-03:00","Leniolabs","Desarrollo backend, Python, APIs, infraestructura, datos, automatización y equipos distribuidos internacionales","ingles","jobs@leniolabs.com","Directo — Empresa 100 % remota con oportunidades para Uruguay y otros países latinoamericanos; enviar CV en inglés.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193702_151813_jobs@leniolabs.com_ingles_901ea427d57b.eml"
"2026-07-31T19:37:22-03:00","THESE — The Software Evolution","Desarrollo de software, consultoría IT, integración, infraestructura y proyectos para Uruguay, Latinoamérica y Estados Unidos","ingles","rrhh@these.com.uy","Directo — Enviar CV y consultar expresamente por contratación full remote desde Argentina.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/193719_843080_rrhh@these.com.uy_ingles_a516db7c9eae.eml"
"2026-07-31T19:37:41-03:00","Xionna Software","Desarrollo de software, backend, sistemas de gestión, bases de datos, integración y soporte de aplicaciones","español-industrial","cv@xionna.com.uy","Directo — Enviar CV directamente y solicitar consideración para trabajo remoto desde Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193737_276912_cv@xionna.com.uy_espanol-industrial_18218e5637d2.eml"
"2026-07-31T19:37:58-03:00","Dimitris","Desarrollo a medida, Python, inteligencia artificial aplicada, automatización, cloud, DevOps y equipos dedicados","español-industrial","info@dimitris.uy","Derivación — Solicitar que el CV sea remitido al equipo responsable de incorporaciones y consultar por modalidad full remote.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193756_381961_info@dimitris.uy_espanol-industrial_80743a797732.eml"
"2026-07-31T19:38:16-03:00","Surlabs","Ingeniería de software, backend, arquitectura, plataformas digitales, infraestructura y evolución de productos","ingles","hello@surlabs.dev","Derivación — Empresa tecnológica con operación remota; solicitar derivación al responsable de selección.","CV Submission","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193813_951598_hello@surlabs.dev_ingles_0995731150cc.eml"
"2026-07-31T19:38:33-03:00","Real Soft Solutions Uruguay","Desarrollo de software, sistemas para turismo, backend, aplicaciones web, integración e infraestructura","español-industrial","info@rss.uy","Derivación — Oficina uruguaya con operación también en Argentina; solicitar remisión del CV al equipo técnico o de selección.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193831_553842_info@rss.uy_espanol-industrial_31dbae09fc66.eml"
"2026-07-31T19:38:51-03:00","softwareUruguay","Sistemas de gestión, ERP, desarrollo a medida, backend, bases de datos, integración y aplicaciones empresariales","español-industrial","contacto@softwareuruguay.com","Derivación — Solicitar consideración para proyectos remotos o remisión al responsable de incorporaciones.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193848_981125_contacto@softwareuruguay.com_espanol-industrial_07be43c891cc.eml"
"2026-07-31T19:39:09-03:00","Software Factory 31","Desarrollo backend, sistemas cliente-servidor, Linux, hosting, bases de datos e implementación de soluciones públicas","español-industrial","info@softwarefactory.com.uy","Derivación — Solicitar que el CV sea remitido al equipo de desarrollo y consultar por trabajo remoto desde Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193906_438557_info@softwarefactory.com.uy_espanol-industrial_6aa23889cd99.eml"
"2026-07-31T19:39:26-03:00","Empresa Argentina de Navegación Aérea — EANA","Infraestructura crítica, telecomunicaciones aeronáuticas, redes, Linux, software, ciberseguridad, sistemas CNS/ATM, automatización y datos","español-industrial","seleccion@eana.com.ar","Directo — Enviar CV indicando interés en Tecnología, Sistemas, Telecomunicaciones o Infraestructura.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193924_175992_seleccion@eana.com.ar_espanol-industrial_1a6590442a1f.eml"
"2026-07-31T19:39:43-03:00","Aerolíneas Argentinas","Seguridad informática, infraestructura, Linux/Unix, gestión de accesos, redes, desarrollo, datos, sistemas corporativos y automatización","español-industrial","oportunidades-laborales@aerolineas.com.ar","Probable — Canal utilizado por Selección para búsquedas IT; enviar CV como postulación espontánea tecnológica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193941_603549_oportunidades-laborales@aerolineas.com.ar_espanol-industrial_f8198307dd46.eml"
"2026-07-31T19:40:01-03:00","JetSMART Airlines — Talento","Sistemas, infraestructura aeroportuaria, ciberseguridad, datos, desarrollo, telecomunicaciones y transformación digital","español-industrial","talentsmart@jetsmart.com","Probable — Canal regional de Talento; enviar CV indicando disponibilidad para posiciones tecnológicas en Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/193958_993576_talentsmart@jetsmart.com_espanol-industrial_a4bb31f88249.eml"
"2026-07-31T19:40:19-03:00","JetSMART Airlines — Selección","Sistemas de operación aérea, infraestructura, redes, software, seguridad, telecomunicaciones y soporte tecnológico","español-industrial","seleccion@jetsmart.com","Probable — Correo histórico de Selección; solicitar consideración o derivación a Tecnología en Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194016_711474_seleccion@jetsmart.com_espanol-industrial_19fd5800f9b9.eml"
"2026-07-31T19:40:37-03:00","Intercargo","Infraestructura aeroportuaria, sistemas operativos, redes, telecomunicaciones, hardware, software, automatización y ciberseguridad","español-industrial","empleos@intercargo.com.ar","Probable — Canal laboral publicado para áreas operativas o administrativas; indicar expresamente interés en Sistemas o Tecnología.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194034_513616_empleos@intercargo.com.ar_espanol-industrial_be7c5f5b3f60.eml"
"2026-07-31T19:40:55-03:00","Newair","Electrónica aeronáutica, mantenimiento tecnológico, infraestructura, redes, sistemas de diagnóstico, software técnico y automatización","español-industrial","info@newair.aero","Probable — La gerencia utiliza el correo para recibir CV; enviar candidatura orientada al área tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194052_428299_info@newair.aero_espanol-industrial_23ef415a0272.eml"
"2026-07-31T19:41:13-03:00","CrossRacer — Operación aeroportuaria","Sistemas aeroportuarios, infraestructura, redes, software logístico, seguridad, datos, automatización y continuidad operativa","español-industrial","crossracer@crossracer.aero","Derivación — Solicitar que el CV sea remitido a Recursos Humanos o al responsable de Tecnología.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194110_693939_crossracer@crossracer.aero_espanol-industrial_ba820c71a604.eml"
"2026-07-31T19:42:36-03:00","Xionna Software","Desarrollo de software, backend, sistemas de gestión, bases de datos, integración y soporte de aplicaciones","español-industrial","cv@xionna.com.uy","Directo — Enviar CV directamente y solicitar consideración para trabajo remoto desde Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194232_806158_cv@xionna.com.uy_espanol-industrial_df5c90d42615.eml"
"2026-07-31T19:42:53-03:00","Dimitris","Desarrollo a medida, Python, inteligencia artificial aplicada, automatización, cloud, DevOps y equipos dedicados","español-industrial","info@dimitris.uy","Derivación — Solicitar que el CV sea remitido al equipo responsable de incorporaciones y consultar por modalidad full remote.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194251_192074_info@dimitris.uy_espanol-industrial_db41b13b2201.eml"
"2026-07-31T19:43:11-03:00","Surlabs","Ingeniería de software, backend, arquitectura, plataformas digitales, infraestructura y evolución de productos","ingles","hello@surlabs.dev","Derivación — Empresa tecnológica con operación remota; solicitar derivación al responsable de selección.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194308_959724_hello@surlabs.dev_ingles_b959b94147ca.eml"
"2026-07-31T19:43:29-03:00","Real Soft Solutions Uruguay","Desarrollo de software, sistemas para turismo, backend, aplicaciones web, integración e infraestructura","español-industrial","info@rss.uy","Derivación — Oficina uruguaya con operación también en Argentina; solicitar remisión del CV al equipo técnico o de selección.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194326_823040_info@rss.uy_espanol-industrial_3652d8253d60.eml"
